TradingPeriod,IsProxyPriceFlag,Year,Month,Day,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate,Med$PerMWHr
6,0.0,2022.0,11.0,3.0,10.44333333,10.44,0.70710678,0.70710678,-0.83964584,0.5431343,0.01
7,0.0,2022.0,11.0,3.0,10.43,10.495,0.79335334,0.60876143,-0.839451,0.54343539,0.01
8,0.0,2022.0,11.0,3.0,0.265,0.265,0.8660254,0.5,-0.83925605,0.5437364,0.01
9,0.0,2022.0,11.0,3.0,5.55666667,5.69,0.92387953,0.38268343,-0.839061,0.54403735,0.01
10,0.0,2022.0,11.0,3.0,0.02,0.02,0.96592583,0.25881905,-0.83886584,0.54433823,0.01
11,0.0,2022.0,11.0,3.0,0.02,0.02,0.99144486,0.13052619,-0.83867057,0.54463904,0.01
12,0.0,2022.0,11.0,3.0,0.01857143,0.02,1.0,0.0,-0.83847519,0.54493977,0.02
13,0.0,2022.0,11.0,3.0,0.01666667,0.02,0.99144486,-0.13052619,-0.83827971,0.54524044,0.255
14,0.0,2022.0,11.0,3.0,0.01142857,0.01,0.96592583,-0.25881905,-0.83808411,0.54554104,5.005
15,0.0,2022.0,11.0,3.0,0.01,0.01,0.92387953,-0.38268343,-0.83788841,0.54584156,10.4
16,0.0,2022.0,11.0,3.0,0.01,0.01,0.8660254,-0.5,-0.8376926,0.54614202,10.59
17,0.0,2022.0,11.0,3.0,0.01,0.01,0.79335334,-0.60876143,-0.83749669,0.5464424,88.0
18,0.0,2022.0,11.0,3.0,0.01,0.01,0.70710678,-0.70710678,-0.83730066,0.54674272,10.61
19,0.0,2022.0,11.0,3.0,0.01166667,0.01,0.60876143,-0.79335334,-0.83710453,0.54704296,13.2
20,0.0,2022.0,11.0,3.0,0.01666667,0.02,0.5,-0.8660254,-0.83690829,0.54734314,10.565
21,0.0,2022.0,11.0,3.0,1.92,0.255,0.38268343,-0.92387953,-0.83671194,0.54764324,10.57
22,0.0,2022.0,11.0,3.0,5.17166667,5.005,0.25881905,-0.96592583,-0.83651549,0.54794328,10.69
23,0.0,2022.0,11.0,3.0,9.15714286,10.4,0.13052619,-0.99144486,-0.83631893,0.54824324,26.255
24,0.0,2022.0,11.0,3.0,15.98714286,10.59,0.0,-1.0,-0.83612226,0.54854314,42.065
25,0.0,2022.0,11.0,3.0,75.00857143,88.0,-0.13052619,-0.99144486,-0.83592548,0.54884296,10.295
26,0.0,2022.0,11.0,3.0,36.41333333,10.61,-0.25881905,-0.96592583,-0.83572859,0.54914271,41.35
27,0.0,2022.0,11.0,3.0,42.46714286,13.2,-0.38268343,-0.92387953,-0.8355316,0.54944239,10.55
28,0.0,2022.0,11.0,3.0,10.565,10.565,-0.5,-0.8660254,-0.8353345,0.549742,10.49
29,0.0,2022.0,11.0,3.0,10.575,10.57,-0.60876143,-0.79335334,-0.83513729,0.55004154,10.5
30,0.0,2022.0,11.0,3.0,10.96333333,10.69,-0.70710678,-0.70710678,-0.83493998,0.55034101,10.44
31,0.0,2022.0,11.0,3.0,26.85,26.255,-0.79335334,-0.60876143,-0.83474256,0.55064041,10.465
32,0.0,2022.0,11.0,3.0,42.065,42.065,-0.8660254,-0.5,-0.83454503,0.55093974,10.53
33,0.0,2022.0,11.0,3.0,15.59166667,10.295,-0.92387953,-0.38268343,-0.83434739,0.551239,10.56
34,0.0,2022.0,11.0,3.0,31.26666667,41.35,-0.96592583,-0.25881905,-0.83414965,0.55153818,25.97
35,0.0,2022.0,11.0,3.0,10.49,10.55,-0.99144486,-0.13052619,-0.8339518,0.5518373,10.555
36,0.0,2022.0,11.0,3.0,10.50833333,10.49,-1.0,-0.0,-0.83375384,0.55213634,10.545
37,0.0,2022.0,11.0,3.0,10.5,10.5,-0.99144486,0.13052619,-0.83355577,0.55243531,10.56
38,0.0,2022.0,11.0,3.0,10.40333333,10.44,-0.96592583,0.25881905,-0.8333576,0.55273422,10.55
39,0.0,2022.0,11.0,3.0,10.44666667,10.465,-0.92387953,0.38268343,-0.83315932,0.55303305,5.69
40,0.0,2022.0,11.0,3.0,10.55,10.53,-0.8660254,0.5,-0.83296093,0.55333181,0.505
41,0.0,2022.0,11.0,3.0,10.56,10.56,-0.79335334,0.60876143,-0.83276244,0.55363049,6.37
42,0.0,2022.0,11.0,3.0,26.40666667,25.97,-0.70710678,0.70710678,-0.83256383,0.55392911,10.68
43,0.0,2022.0,11.0,3.0,10.555,10.555,-0.60876143,0.79335334,-0.83236513,0.55422766,10.28
44,0.0,2022.0,11.0,3.0,10.5725,10.545,-0.5,0.8660254,-0.83216631,0.55452613,10.49
45,0.0,2022.0,11.0,3.0,10.51571429,10.56,-0.38268343,0.92387953,-0.83196739,0.55482454,0.51
46,0.0,2022.0,11.0,3.0,8.97857143,10.55,-0.25881905,0.96592583,-0.83176836,0.55512287,0.52
47,0.0,2022.0,11.0,3.0,4.91857143,5.69,-0.13052619,0.99144486,-0.83156922,0.55542113,10.46
48,0.0,2022.0,11.0,3.0,3.0375,0.505,-0.0,1.0,-0.83136998,0.55571932,0.515
1,0.0,2022.0,11.0,4.0,7.11142857,6.37,0.13052619,0.99144486,-0.83117063,0.55601744,0.02
2,0.0,2022.0,11.0,4.0,10.14571429,10.68,0.25881905,0.96592583,-0.83097117,0.55631548,0.02
3,0.0,2022.0,11.0,4.0,9.70714286,10.28,0.38268343,0.92387953,-0.8307716,0.55661346,0.01
4,0.0,2022.0,11.0,4.0,9.28142857,10.49,0.5,0.8660254,-0.83057193,0.55691136,0.01
5,0.0,2022.0,11.0,4.0,3.14571429,0.51,0.60876143,0.79335334,-0.83037215,0.55720919,0.01
6,0.0,2022.0,11.0,4.0,3.29571429,0.52,0.70710678,0.70710678,-0.83017227,0.55750695,0.01
7,0.0,2022.0,11.0,4.0,11.52857143,10.46,0.79335334,0.60876143,-0.82997228,0.55780464,0.01
8,0.0,2022.0,11.0,4.0,2.855,0.515,0.8660254,0.5,-0.82977218,0.55810226,0.01
9,0.0,2022.0,11.0,4.0,0.84571429,0.02,0.92387953,0.38268343,-0.82957197,0.5583998,0.01
10,0.0,2022.0,11.0,4.0,0.01833333,0.02,0.96592583,0.25881905,-0.82937166,0.55869728,0.01
11,0.0,2022.0,11.0,4.0,0.01,0.01,0.99144486,0.13052619,-0.82917124,0.55899468,0.01
12,0.0,2022.0,11.0,4.0,0.01,0.01,1.0,0.0,-0.82897072,0.55929201,0.02
13,0.0,2022.0,11.0,4.0,0.01,0.01,0.99144486,-0.13052619,-0.82877009,0.55958926,10.47
14,0.0,2022.0,11.0,4.0,0.01,0.01,0.96592583,-0.25881905,-0.82856935,0.55988645,5.53
15,0.0,2022.0,11.0,4.0,0.01,0.01,0.92387953,-0.38268343,-0.8283685,0.56018356,10.65
16,0.0,2022.0,11.0,4.0,0.01,0.01,0.8660254,-0.5,-0.82816755,0.5604806,10.65
17,0.0,2022.0,11.0,4.0,0.01,0.01,0.79335334,-0.60876143,-0.82796649,0.56077757,10.57
18,0.0,2022.0,11.0,4.0,0.01,0.01,0.70710678,-0.70710678,-0.82776533,0.56107447,10.48
19,0.0,2022.0,11.0,4.0,0.01,0.01,0.60876143,-0.79335334,-0.82756406,0.56137129,10.56
20,0.0,2022.0,11.0,4.0,0.105,0.02,0.5,-0.8660254,-0.82736268,0.56166805,10.37
21,0.0,2022.0,11.0,4.0,6.27,10.47,0.38268343,-0.92387953,-0.8271612,0.56196473,10.27
22,0.0,2022.0,11.0,4.0,6.30571429,5.53,0.25881905,-0.96592583,-0.82695961,0.56226133,10.59
23,0.0,2022.0,11.0,4.0,14.175,10.65,0.13052619,-0.99144486,-0.82675791,0.56255787,10.525
24,0.0,2022.0,11.0,4.0,10.84,10.65,0.0,-1.0,-0.82655611,0.56285433,10.555
25,0.0,2022.0,11.0,4.0,10.5675,10.57,-0.13052619,-0.99144486,-0.8263542,0.56315072,10.67
26,0.0,2022.0,11.0,4.0,10.48,10.48,-0.25881905,-0.96592583,-0.82615218,0.56344704,7.215
27,0.0,2022.0,11.0,4.0,10.53,10.56,-0.38268343,-0.92387953,-0.82595006,0.56374329,10.5
28,0.0,2022.0,11.0,4.0,10.0125,10.37,-0.5,-0.8660254,-0.82574783,0.56403946,9.565
29,0.0,2022.0,11.0,4.0,8.44,10.27,-0.60876143,-0.79335334,-0.8255455,0.56433556,20.22
30,0.0,2022.0,11.0,4.0,10.50857143,10.59,-0.70710678,-0.70710678,-0.82534306,0.56463159,15.69
31,0.0,2022.0,11.0,4.0,10.47833333,10.525,-0.79335334,-0.60876143,-0.82514051,0.56492755,10.54
32,0.0,2022.0,11.0,4.0,10.245,10.555,-0.8660254,-0.5,-0.82493786,0.56522343,10.54
33,0.0,2022.0,11.0,4.0,9.60571429,10.67,-0.92387953,-0.38268343,-0.8247351,0.56551924,15.74
34,0.0,2022.0,11.0,4.0,6.735,7.215,-0.96592583,-0.25881905,-0.82453224,0.56581498,21.2
35,0.0,2022.0,11.0,4.0,10.485,10.5,-0.99144486,-0.13052619,-0.82432927,0.56611064,21.18
36,0.0,2022.0,11.0,4.0,9.565,9.565,-1.0,-0.0,-0.82412619,0.56640624,10.64
37,0.0,2022.0,11.0,4.0,18.94,20.22,-0.99144486,0.13052619,-0.82392301,0.56670176,3.73
38,0.0,2022.0,11.0,4.0,15.69,15.69,-0.96592583,0.25881905,-0.82371972,0.5669972,0.12
39,0.0,2022.0,11.0,4.0,10.52666667,10.54,-0.92387953,0.38268343,-0.82351632,0.56729258,4.45
40,0.0,2022.0,11.0,4.0,10.554,10.54,-0.8660254,0.5,-0.82331282,0.56758788,0.14
41,0.0,2022.0,11.0,4.0,16.76142857,15.74,-0.79335334,0.60876143,-0.82310921,0.5678831,0.1
42,0.0,2022.0,11.0,4.0,21.18833333,21.2,-0.70710678,0.70710678,-0.8229055,0.56817826,10.55
43,0.0,2022.0,11.0,4.0,21.21,21.18,-0.60876143,0.79335334,-0.82270168,0.56847334,8.6
44,0.0,2022.0,11.0,4.0,10.27142857,10.64,-0.5,0.8660254,-0.82249776,0.56876835,4.42
45,0.0,2022.0,11.0,4.0,2.68857143,3.73,-0.38268343,0.92387953,-0.82229373,0.56906328,4.99
46,0.0,2022.0,11.0,4.0,0.12,0.12,-0.25881905,0.96592583,-0.82208959,0.56935815,4.71
47,0.0,2022.0,11.0,4.0,2.64428571,4.45,-0.13052619,0.99144486,-0.82188535,0.56965293,4.695
48,0.0,2022.0,11.0,4.0,1.35428571,0.14,-0.0,1.0,-0.82168101,0.56994765,0.02
1,0.0,2022.0,11.0,5.0,1.93714286,0.1,0.13052619,0.99144486,-0.82147655,0.57024229,2.31
2,0.0,2022.0,11.0,5.0,9.66142857,10.55,0.25881905,0.96592583,-0.82127199,0.57053686,0.01
3,0.0,2022.0,11.0,5.0,7.62714286,8.6,0.38268343,0.92387953,-0.82106733,0.57083136,0.01
4,0.0,2022.0,11.0,5.0,5.00714286,4.42,0.5,0.8660254,-0.82086256,0.57112578,0.01
5,0.0,2022.0,11.0,5.0,5.815,4.99,0.60876143,0.79335334,-0.82065769,0.57142013,0.01
6,0.0,2022.0,11.0,5.0,5.95571429,4.71,0.70710678,0.70710678,-0.82045271,0.5717144,0.01
7,0.0,2022.0,11.0,5.0,5.83,4.695,0.79335334,0.60876143,-0.82024762,0.5720086,0.01
8,0.0,2022.0,11.0,5.0,1.32,0.02,0.8660254,0.5,-0.82004243,0.57230273,0.01
9,0.0,2022.0,11.0,5.0,2.31166667,2.31,0.92387953,0.38268343,-0.81983713,0.57259679,0.01
10,0.0,2022.0,11.0,5.0,0.01,0.01,0.96592583,0.25881905,-0.81963173,0.57289077,0.01
11,0.0,2022.0,11.0,5.0,0.01,0.01,0.99144486,0.13052619,-0.81942622,0.57318467,0.01
12,0.0,2022.0,11.0,5.0,0.01,0.01,1.0,0.0,-0.81922061,0.57347851,0.015
13,0.0,2022.0,11.0,5.0,0.01,0.01,0.99144486,-0.13052619,-0.81901489,0.57377227,0.02
14,0.0,2022.0,11.0,5.0,0.01,0.01,0.96592583,-0.25881905,-0.81880906,0.57406595,0.02
15,0.0,2022.0,11.0,5.0,0.01,0.01,0.92387953,-0.38268343,-0.81860313,0.57435957,0.03
16,0.0,2022.0,11.0,5.0,0.01,0.01,0.8660254,-0.5,-0.8183971,0.5746531,0.03
17,0.0,2022.0,11.0,5.0,0.01,0.01,0.79335334,-0.60876143,-0.81819096,0.57494657,5.52
18,0.0,2022.0,11.0,5.0,0.01,0.01,0.70710678,-0.70710678,-0.81798471,0.57523996,0.03
19,0.0,2022.0,11.0,5.0,0.01,0.01,0.60876143,-0.79335334,-0.81777836,0.57553327,0.03
20,0.0,2022.0,11.0,5.0,0.015,0.015,0.5,-0.8660254,-0.81757191,0.57582652,0.03
21,0.0,2022.0,11.0,5.0,0.018,0.02,0.38268343,-0.92387953,-0.81736535,0.57611969,5.4
22,0.0,2022.0,11.0,5.0,0.01833333,0.02,0.25881905,-0.96592583,-0.81715868,0.57641278,0.04
23,0.0,2022.0,11.0,5.0,0.02666667,0.03,0.13052619,-0.99144486,-0.81695191,0.5767058,10.56
24,0.0,2022.0,11.0,5.0,0.935,0.03,0.0,-1.0,-0.81674503,0.57699874,10.56
25,0.0,2022.0,11.0,5.0,5.345,5.52,-0.13052619,-0.99144486,-0.81653805,0.57729162,10.445
26,0.0,2022.0,11.0,5.0,1.75166667,0.03,-0.25881905,-0.96592583,-0.81633097,0.57758441,5.42
27,0.0,2022.0,11.0,5.0,1.875,0.03,-0.38268343,-0.92387953,-0.81612377,0.57787714,0.07
28,0.0,2022.0,11.0,5.0,0.04428571,0.03,-0.5,-0.8660254,-0.81591648,0.57816979,0.03
29,0.0,2022.0,11.0,5.0,4.14,5.4,-0.60876143,-0.79335334,-0.81570908,0.57846236,5.395
30,0.0,2022.0,11.0,5.0,0.94833333,0.04,-0.70710678,-0.70710678,-0.81550157,0.57875486,5.39
31,0.0,2022.0,11.0,5.0,10.56333333,10.56,-0.79335334,-0.60876143,-0.81529396,0.57904729,10.04
32,0.0,2022.0,11.0,5.0,10.55,10.56,-0.8660254,-0.5,-0.81508624,0.57933964,10.49
33,0.0,2022.0,11.0,5.0,9.295,10.445,-0.92387953,-0.38268343,-0.81487842,0.57963191,11.665
34,0.0,2022.0,11.0,5.0,3.328,5.42,-0.96592583,-0.25881905,-0.8146705,0.57992412,18.95
35,0.0,2022.0,11.0,5.0,2.31428571,0.07,-0.99144486,-0.13052619,-0.81446247,0.58021624,21.93
36,0.0,2022.0,11.0,5.0,0.04333333,0.03,-1.0,-0.0,-0.81425433,0.5805083,22.57
37,0.0,2022.0,11.0,5.0,5.39666667,5.395,-0.99144486,0.13052619,-0.81404609,0.58080027,18.415
38,0.0,2022.0,11.0,5.0,5.46333333,5.39,-0.96592583,0.25881905,-0.81383775,0.58109218,11.07
39,0.0,2022.0,11.0,5.0,9.4,10.04,-0.92387953,0.38268343,-0.8136293,0.58138401,0.03
40,0.0,2022.0,11.0,5.0,10.42333333,10.49,-0.8660254,0.5,-0.81342075,0.58167576,0.02
41,0.0,2022.0,11.0,5.0,13.31,11.665,-0.79335334,0.60876143,-0.81321209,0.58196744,5.785
42,0.0,2022.0,11.0,5.0,19.15333333,18.95,-0.70710678,0.70710678,-0.81300333,0.58225904,10.49
43,0.0,2022.0,11.0,5.0,21.55833333,21.93,-0.60876143,0.79335334,-0.81279446,0.58255057,2.865
44,0.0,2022.0,11.0,5.0,20.68285714,22.57,-0.5,0.8660254,-0.81258549,0.58284203,10.565
45,0.0,2022.0,11.0,5.0,18.40166667,18.415,-0.38268343,0.92387953,-0.81237641,0.58313341,18.84
46,0.0,2022.0,11.0,5.0,11.055,11.07,-0.25881905,0.96592583,-0.81216723,0.58342471,21.595
47,0.0,2022.0,11.0,5.0,1.02666667,0.03,-0.13052619,0.99144486,-0.81195794,0.58371594,21.05
48,0.0,2022.0,11.0,5.0,0.02333333,0.02,-0.0,1.0,-0.81174855,0.58400709,21.045
1,0.0,2022.0,11.0,6.0,5.445,5.785,0.13052619,0.99144486,-0.81153906,0.58429817,10.805
2,0.0,2022.0,11.0,6.0,11.825,10.49,0.25881905,0.96592583,-0.81132946,0.58458918,8.945
3,0.0,2022.0,11.0,6.0,3.01166667,2.865,0.38268343,0.92387953,-0.81111976,0.58488011,5.125
4,0.0,2022.0,11.0,6.0,10.55666667,10.565,0.5,0.8660254,-0.81090995,0.58517096,4.85
5,0.0,2022.0,11.0,6.0,17.80571429,18.84,0.60876143,0.79335334,-0.81070004,0.58546174,4.78
6,0.0,2022.0,11.0,6.0,21.53666667,21.595,0.70710678,0.70710678,-0.81049002,0.58575244,0.03
7,0.0,2022.0,11.0,6.0,21.13333333,21.05,0.79335334,0.60876143,-0.8102799,0.58604307,0.025
